HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,SpeseTot,Deck,CabinNum,Side,GroupId,GroupSize,IsSolo
Earth,0.0,TRAPPIST-1e,25.0,0.0,0.0,528.0,8.0,153.0,0.0,False,689.0,F,1065,P,5221,1,1
Mars,0.0,55 Cancri e,47.0,0.0,275.0,0.0,,24.0,0.0,True,299.0,F,1002,S,5223,3,0
Mars,1.0,PSO J318.5-22,,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1002,S,5223,3,0
Mars,1.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1002,S,5223,3,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,56.0,564.0,880.0,False,1500.0,F,1003,S,5224,1,1
Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,334,S,5225,1,1
Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,848,S,5226,1,1
Earth,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,849,S,5227,1,1
Earth,0.0,nan,16.0,0.0,0.0,0.0,19.0,971.0,0.0,False,990.0,E,335,S,5229,1,1
Mars,0.0,TRAPPIST-1e,23.0,0.0,263.0,0.0,1548.0,44.0,0.0,True,1855.0,F,1004,S,5230,1,1
Mars,0.0,TRAPPIST-1e,16.0,0.0,271.0,0.0,2251.0,117.0,0.0,True,2639.0,F,1067,P,5234,1,1
Earth,0.0,TRAPPIST-1e,29.0,0.0,30.0,0.0,605.0,267.0,6.0,False,908.0,G,844,P,5235,1,1
Earth,0.0,TRAPPIST-1e,46.0,0.0,1.0,0.0,898.0,0.0,96.0,True,995.0,E,326,P,5236,1,1
Earth,1.0,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,845,P,5238,1,1
Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,852,S,5239,1,1
Earth,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,853,S,5240,1,1
Earth,1.0,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,854,S,5242,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,1231.0,0.0,0.0,1.0,3.0,True,1235.0,F,1005,S,5243,2,0
Earth,1.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,855,S,5243,2,0
Mars,0.0,TRAPPIST-1e,38.0,0.0,218.0,0.0,586.0,770.0,0.0,False,1574.0,F,1006,S,5244,1,1
Earth,1.0,TRAPPIST-1e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,847,P,5246,2,0
Earth,0.0,TRAPPIST-1e,,0.0,0.0,13.0,643.0,47.0,0.0,True,703.0,F,1070,P,5246,2,0
Earth,0.0,TRAPPIST-1e,38.0,0.0,6.0,2324.0,0.0,0.0,0.0,True,2330.0,G,848,P,5247,1,1
Earth,0.0,TRAPPIST-1e,28.0,0.0,607.0,0.0,0.0,227.0,0.0,True,834.0,G,856,S,5248,1,1
Mars,0.0,TRAPPIST-1e,25.0,0.0,922.0,0.0,1.0,91.0,0.0,False,1014.0,E,327,P,5249,1,1
Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1007,S,5250,1,1
Mars,0.0,TRAPPIST-1e,33.0,0.0,705.0,0.0,1905.0,13.0,0.0,True,2623.0,F,1071,P,5251,1,1
Earth,0.0,TRAPPIST-1e,35.0,0.0,202.0,1309.0,60.0,0.0,0.0,True,1571.0,F,1008,S,5252,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,290.0,64.0,413.0,35.0,0.0,True,802.0,F,1009,S,5253,1,1
Europa,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,202,S,5254,4,0
Europa,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,202,S,5254,4,0
Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,5254,4,0
Europa,0.0,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,202,S,5254,4,0
Mars,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1010,S,5255,1,1
Mars,0.0,TRAPPIST-1e,26.0,0.0,41.0,0.0,444.0,572.0,0.0,False,1057.0,D,159,S,5256,1,1
Europa,0.0,55 Cancri e,43.0,0.0,0.0,1001.0,0.0,2393.0,0.0,False,3394.0,B,178,P,5257,1,1
Europa,0.0,TRAPPIST-1e,70.0,0.0,241.0,1065.0,0.0,2290.0,2.0,True,3598.0,C,204,S,5258,1,1
Earth,1.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,849,P,5260,1,1
Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,850,P,5262,1,1
Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,858,S,5264,2,0
Earth,0.0,55 Cancri e,37.0,0.0,0.0,0.0,163.0,0.0,486.0,True,649.0,F,1012,S,5264,2,0
Earth,0.0,TRAPPIST-1e,15.0,0.0,0.0,400.0,0.0,0.0,702.0,False,1102.0,F,1073,P,5265,1,1
Europa,0.0,55 Cancri e,20.0,0.0,0.0,290.0,0.0,1866.0,217.0,False,2373.0,A,64,S,5266,2,0
Europa,0.0,55 Cancri e,36.0,1.0,13.0,196.0,3.0,0.0,12323.0,False,12535.0,C,205,S,5266,2,0
Earth,0.0,TRAPPIST-1e,14.0,0.0,0.0,56.0,,0.0,2.0,True,58.0,F,1013,S,5268,1,1
Earth,0.0,TRAPPIST-1e,21.0,0.0,38.0,1.0,591.0,1.0,31.0,True,662.0,E,336,S,5269,1,1
Earth,0.0,TRAPPIST-1e,28.0,0.0,89.0,3.0,571.0,258.0,0.0,False,921.0,F,1075,P,5271,1,1
Mars,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1076,P,5272,1,1
Earth,0.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,827.0,1.0,0.0,False,828.0,F,1077,P,5273,1,1
Earth,0.0,TRAPPIST-1e,25.0,0.0,662.0,34.0,0.0,79.0,148.0,False,923.0,F,1078,P,5274,1,1
Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,10.0,0.0,594.0,120.0,False,724.0,F,1014,S,5275,1,1
Europa,0.0,55 Cancri e,39.0,1.0,0.0,2868.0,0.0,5.0,1968.0,True,4841.0,B,179,P,5276,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,87.0,1232.0,True,1319.0,F,1079,P,5277,1,1
Europa,1.0,55 Cancri e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,203,S,5278,1,1
Earth,0.0,TRAPPIST-1e,28.0,0.0,467.0,,0.0,0.0,307.0,False,774.0,G,852,P,5279,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,2728.0,0.0,,True,2728.0,F,1015,S,5280,1,1
Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,6.0,621.0,,433.0,False,1060.0,F,1080,P,5281,1,1
Earth,0.0,TRAPPIST-1e,35.0,0.0,35.0,0.0,14.0,0.0,816.0,True,865.0,E,337,S,5282,3,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,0.0,196.0,0.0,0.0,487.0,True,683.0,F,1016,S,5282,3,0
Earth,1.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,860,S,5282,3,0
Earth,0.0,PSO J318.5-22,42.0,0.0,0.0,,0.0,214.0,50.0,True,264.0,G,861,S,5287,1,1
Earth,0.0,nan,36.0,0.0,1.0,716.0,3.0,0.0,57.0,True,777.0,F,1081,P,5288,1,1
Earth,0.0,TRAPPIST-1e,31.0,0.0,1177.0,2.0,0.0,,1.0,False,1180.0,F,1083,P,5290,1,1
Earth,0.0,55 Cancri e,27.0,0.0,3905.0,7.0,0.0,4.0,53.0,False,3969.0,G,854,P,5291,1,1
Europa,0.0,TRAPPIST-1e,25.0,0.0,0.0,4313.0,0.0,175.0,60.0,True,4548.0,C,206,S,5292,1,1
Earth,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,856,P,5297,1,1
Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,862,S,5298,1,1
Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,863,S,5299,1,1
Earth,1.0,55 Cancri e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,864,S,5300,1,1
Europa,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,181,P,5301,2,0
Europa,1.0,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,181,P,5301,2,0
Earth,0.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,5303,5,0
Earth,0.0,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,857,P,5303,5,0
Earth,0.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,857,P,5303,5,0
Earth,1.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,857,P,5303,5,0
Earth,0.0,55 Cancri e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,857,P,5303,5,0
Mars,0.0,TRAPPIST-1e,18.0,0.0,1744.0,0.0,8.0,8.0,0.0,False,1760.0,F,1019,S,5304,2,0
Mars,1.0,nan,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1019,S,5304,2,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,2891.0,0.0,6.0,0.0,True,2897.0,F,1084,P,5305,1,1
Europa,1.0,TRAPPIST-1e,13.0,0.0,,0.0,0.0,0.0,0.0,True,0.0,B,204,S,5307,1,1
Mars,0.0,TRAPPIST-1e,32.0,0.0,4702.0,0.0,449.0,190.0,0.0,False,5341.0,F,1021,S,5310,1,1
Europa,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,182,P,5312,1,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,491.0,0.0,61.0,0.0,True,552.0,F,1085,P,5313,1,1
Europa,0.0,TRAPPIST-1e,25.0,,0.0,3625.0,0.0,0.0,168.0,True,3793.0,C,208,S,5314,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,454.0,0.0,0.0,324.0,0.0,False,778.0,F,1086,P,5315,1,1
Mars,1.0,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1087,P,5316,1,1
Europa,1.0,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,330,P,5320,2,0
Europa,0.0,TRAPPIST-1e,32.0,0.0,0.0,1301.0,0.0,94.0,356.0,False,1751.0,E,330,P,5320,2,0
Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,,,True,0.0,F,1090,P,5322,1,1
Mars,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,,0.0,True,0.0,F,1091,P,5323,1,1
Earth,0.0,PSO J318.5-22,21.0,0.0,751.0,5.0,0.0,1.0,0.0,True,757.0,F,1023,S,5325,1,1
Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1092,P,5326,1,1
Europa,0.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,B,183,P,5327,1,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,708.0,101.0,0.0,True,809.0,F,1094,P,5330,1,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,1.0,292.0,0.0,340.0,False,633.0,F,1095,P,5331,1,1
Earth,0.0,TRAPPIST-1e,48.0,0.0,456.0,0.0,39.0,0.0,5.0,True,500.0,G,862,P,5333,1,1
Earth,1.0,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,867,S,5334,2,0
Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,674.0,39.0,0.0,10.0,True,723.0,G,867,S,5334,2,0
Mars,0.0,TRAPPIST-1e,40.0,0.0,286.0,0.0,2299.0,12.0,,True,2597.0,F,1024,S,5337,1,1
Earth,0.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,33.0,677.0,0.0,False,710.0,G,868,S,5340,1,1
Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,869,S,5341,1,1
Mars,0.0,TRAPPIST-1e,17.0,0.0,13.0,0.0,565.0,367.0,1.0,False,946.0,E,332,P,5343,1,1
Europa,0.0,55 Cancri e,38.0,0.0,0.0,439.0,0.0,434.0,10074.0,False,10947.0,C,168,P,5344,2,0
Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,168,P,5344,2,0
Mars,0.0,nan,14.0,0.0,809.0,0.0,59.0,0.0,0.0,False,868.0,D,167,P,5345,2,0
Mars,0.0,TRAPPIST-1e,,0.0,134.0,0.0,6.0,1450.0,0.0,False,1590.0,E,333,P,5345,2,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,37.0,0.0,31.0,696.0,63.0,True,827.0,E,334,P,5346,1,1
Europa,0.0,TRAPPIST-1e,18.0,0.0,0.0,3770.0,0.0,287.0,3491.0,False,7548.0,C,169,P,5347,1,1
Mars,0.0,TRAPPIST-1e,26.0,0.0,164.0,0.0,853.0,0.0,39.0,True,1056.0,D,168,P,5348,1,1
Europa,0.0,TRAPPIST-1e,35.0,0.0,25.0,866.0,0.0,3198.0,459.0,False,4548.0,C,170,P,5350,1,1
Mars,,55 Cancri e,46.0,0.0,1082.0,80.0,1177.0,0.0,323.0,False,2662.0,F,1026,S,5351,1,1
Europa,1.0,55 Cancri e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,205,S,5353,2,0
Europa,0.0,TRAPPIST-1e,39.0,0.0,43.0,9365.0,144.0,0.0,118.0,True,9670.0,B,205,S,5353,2,0
Mars,0.0,PSO J318.5-22,49.0,0.0,1690.0,0.0,85.0,0.0,0.0,False,1775.0,D,161,S,5354,2,0
Mars,0.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,339,S,5354,2,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,0.0,686.0,0.0,101.0,9.0,True,796.0,F,1098,P,5355,2,0
Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,,0.0,0.0,True,0.0,G,865,P,5355,2,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,32.0,0.0,4517.0,0.0,False,4549.0,E,340,S,5356,1,1
nan,0.0,TRAPPIST-1e,27.0,0.0,0.0,45.0,225.0,14.0,519.0,False,803.0,F,1099,P,5359,1,1
Mars,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1100,P,5360,1,1
Earth,0.0,PSO J318.5-22,18.0,0.0,0.0,,0.0,150.0,0.0,True,150.0,F,1101,P,5361,1,1
Europa,1.0,55 Cancri e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,336,P,5362,1,1
Mars,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1102,P,5363,1,1
Earth,0.0,TRAPPIST-1e,60.0,0.0,943.0,53.0,0.0,0.0,0.0,False,996.0,E,337,P,5365,1,1
Europa,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,338,P,5366,1,1
Europa,1.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,209,S,5367,3,0
nan,0.0,TRAPPIST-1e,34.0,0.0,0.0,3195.0,0.0,102.0,1469.0,True,4766.0,C,209,S,5367,3,0
Europa,0.0,55 Cancri e,46.0,0.0,0.0,8221.0,0.0,1010.0,160.0,True,9391.0,C,209,S,5367,3,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,55.0,2288.0,1.0,False,2344.0,G,870,S,5368,1,1
Mars,0.0,TRAPPIST-1e,38.0,0.0,,0.0,363.0,7.0,3.0,False,373.0,E,342,S,5372,1,1
Earth,0.0,nan,29.0,0.0,0.0,61.0,942.0,2.0,0.0,True,1005.0,F,1029,S,5374,1,1
Europa,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,210,S,5375,2,0
Europa,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,210,S,5375,2,0
Europa,0.0,TRAPPIST-1e,30.0,0.0,0.0,95.0,0.0,1202.0,5558.0,False,6855.0,C,173,P,5378,1,1
Earth,0.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,8.0,3409.0,0.0,False,3417.0,F,1030,S,5379,1,1
Mars,0.0,TRAPPIST-1e,36.0,0.0,386.0,0.0,756.0,6.0,0.0,False,1148.0,F,1104,P,5380,1,1
Earth,0.0,55 Cancri e,23.0,0.0,253.0,0.0,1175.0,3.0,,False,1431.0,F,1105,P,5383,1,1
Europa,0.0,TRAPPIST-1e,34.0,1.0,0.0,5210.0,0.0,1332.0,2.0,True,6544.0,A,65,S,5384,2,0
Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,4894.0,0.0,62.0,85.0,True,5041.0,A,65,S,5384,2,0
Mars,0.0,TRAPPIST-1e,31.0,0.0,2048.0,0.0,1040.0,136.0,0.0,False,3224.0,D,170,P,5385,1,1
Mars,0.0,TRAPPIST-1e,48.0,0.0,581.0,6.0,1.0,158.0,0.0,False,746.0,D,171,P,5387,1,1
Earth,1.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,,0.0,True,0.0,G,871,S,5388,1,1
Mars,0.0,TRAPPIST-1e,27.0,0.0,2.0,0.0,1320.0,0.0,26.0,True,1348.0,F,1106,P,5389,2,0
Mars,0.0,TRAPPIST-1e,32.0,,2497.0,0.0,101.0,0.0,0.0,False,2598.0,F,1106,P,5389,2,0
Earth,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,872,S,5390,3,0
Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,872,S,5390,3,0
Earth,0.0,TRAPPIST-1e,48.0,0.0,83.0,110.0,0.0,690.0,8.0,True,891.0,F,1032,S,5390,3,0
Mars,0.0,TRAPPIST-1e,35.0,1.0,628.0,6.0,528.0,136.0,0.0,False,1298.0,E,343,S,5392,1,1
Mars,0.0,TRAPPIST-1e,14.0,0.0,246.0,0.0,2153.0,0.0,0.0,True,2399.0,D,172,P,5394,1,1
Mars,0.0,TRAPPIST-1e,28.0,0.0,4.0,0.0,2574.0,0.0,0.0,True,2578.0,D,173,P,5395,1,1
Mars,0.0,TRAPPIST-1e,,0.0,743.0,378.0,8.0,0.0,0.0,False,1129.0,F,1109,P,5396,1,1
Mars,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,D,162,S,5397,3,0
Mars,1.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,D,162,S,5397,3,0
Mars,1.0,55 Cancri e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,D,162,S,5397,3,0
Earth,0.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,5.0,30.0,777.0,False,812.0,G,869,P,5401,1,1
Mars,0.0,TRAPPIST-1e,40.0,,1269.0,0.0,75.0,0.0,4.0,False,1348.0,F,1034,S,5402,1,1
Earth,0.0,TRAPPIST-1e,38.0,0.0,766.0,38.0,0.0,0.0,0.0,False,804.0,F,1111,P,5404,1,1
nan,0.0,PSO J318.5-22,22.0,,2.0,46.0,0.0,483.0,67.0,False,598.0,F,1035,S,5406,1,1
Mars,0.0,TRAPPIST-1e,32.0,0.0,1781.0,0.0,654.0,580.0,0.0,False,3015.0,D,174,P,5408,2,0
Mars,0.0,TRAPPIST-1e,16.0,0.0,2116.0,0.0,350.0,0.0,901.0,False,3367.0,D,174,P,5408,2,0
Mars,0.0,TRAPPIST-1e,33.0,0.0,748.0,130.0,1047.0,458.0,0.0,False,2383.0,D,163,S,5410,1,1
Europa,0.0,TRAPPIST-1e,38.0,0.0,20.0,3960.0,153.0,280.0,1674.0,False,6087.0,B,206,S,5411,1,1
Earth,,TRAPPIST-1e,23.0,0.0,0.0,806.0,0.0,2.0,0.0,True,808.0,G,870,P,5412,1,1
Earth,0.0,TRAPPIST-1e,16.0,0.0,3.0,595.0,0.0,9.0,321.0,True,928.0,G,871,P,5413,1,1
Earth,0.0,PSO J318.5-22,16.0,0.0,481.0,0.0,166.0,0.0,122.0,False,769.0,G,872,P,5414,5,0
Earth,0.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,872,P,5414,5,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,824.0,0.0,0.0,411.0,False,1235.0,F,1112,P,5414,5,0
Earth,0.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,1544.0,False,1544.0,F,1112,P,5414,5,0
Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,872,P,5414,5,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,747.0,8.0,0.0,314.0,False,1069.0,F,1113,P,5415,1,1
Mars,0.0,TRAPPIST-1e,0.0,0.0,0.0,,0.0,0.0,0.0,True,0.0,F,1114,P,5416,4,0
Mars,0.0,TRAPPIST-1e,30.0,0.0,138.0,0.0,208.0,952.0,0.0,False,1298.0,E,340,P,5416,4,0
Mars,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1114,P,5416,4,0
Mars,0.0,55 Cancri e,0.0,0.0,0.0,0.0,,0.0,0.0,True,0.0,F,1114,P,5416,4,0
Mars,,TRAPPIST-1e,41.0,0.0,164.0,0.0,1115.0,1.0,18.0,False,1298.0,E,349,S,5418,1,1
Earth,0.0,TRAPPIST-1e,39.0,0.0,0.0,829.0,0.0,1.0,0.0,True,830.0,F,1036,S,5420,1,1
Earth,0.0,TRAPPIST-1e,37.0,0.0,389.0,0.0,1.0,3369.0,3.0,False,3762.0,G,873,S,5421,1,1
Europa,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,,0.0,True,0.0,D,164,S,5422,1,1
Mars,0.0,TRAPPIST-1e,49.0,0.0,552.0,0.0,7.0,0.0,183.0,False,742.0,F,1116,P,5423,2,0
Mars,0.0,TRAPPIST-1e,28.0,0.0,142.0,0.0,1878.0,62.0,0.0,True,2082.0,E,341,P,5423,2,0
Mars,0.0,PSO J318.5-22,13.0,0.0,358.0,65.0,599.0,676.0,0.0,False,1698.0,F,1117,P,5424,2,0
nan,0.0,TRAPPIST-1e,64.0,0.0,469.0,700.0,2.0,1.0,0.0,False,1172.0,E,342,P,5424,2,0
Earth,0.0,PSO J318.5-22,24.0,0.0,1.0,0.0,11.0,0.0,734.0,False,746.0,F,1037,S,5425,1,1
nan,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1118,P,5427,3,0
Mars,0.0,TRAPPIST-1e,18.0,0.0,3458.0,0.0,216.0,0.0,0.0,False,3674.0,F,1118,P,5427,3,0
Mars,0.0,TRAPPIST-1e,25.0,0.0,948.0,0.0,1.0,170.0,0.0,False,1119.0,F,1118,P,5427,3,0
Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,873,P,5430,1,1
Earth,0.0,55 Cancri e,33.0,0.0,2.0,0.0,0.0,,720.0,True,722.0,E,350,S,5431,1,1
Earth,1.0,TRAPPIST-1e,,,0.0,0.0,0.0,0.0,0.0,True,0.0,G,874,P,5434,1,1
Mars,0.0,TRAPPIST-1e,50.0,0.0,846.0,0.0,280.0,280.0,0.0,False,1406.0,F,1121,P,5435,1,1
Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,2.0,827.0,False,829.0,,,,5436,1,1
Mars,0.0,TRAPPIST-1e,44.0,0.0,1267.0,18.0,0.0,3.0,0.0,True,1288.0,F,1123,P,5437,1,1
Earth,1.0,PSO J318.5-22,52.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,875,P,5438,1,1
Earth,1.0,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,875,S,5440,3,0
Earth,0.0,55 Cancri e,30.0,0.0,0.0,59.0,18.0,639.0,0.0,False,716.0,F,1041,S,5440,3,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,1109.0,0.0,0.0,0.0,0.0,False,1109.0,F,1041,S,5440,3,0
Europa,1.0,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,207,S,5441,1,1
Earth,0.0,55 Cancri e,13.0,0.0,4.0,99.0,1.0,0.0,595.0,False,699.0,F,1124,P,5443,1,1
nan,0.0,TRAPPIST-1e,61.0,0.0,0.0,53.0,813.0,3.0,0.0,False,869.0,F,1125,P,5445,1,1
Earth,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,,0.0,0.0,True,0.0,G,876,P,5446,1,1
Mars,1.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1126,P,5447,2,0
Mars,,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1126,P,5447,2,0
Earth,1.0,PSO J318.5-22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,877,P,5450,1,1
nan,0.0,PSO J318.5-22,21.0,0.0,0.0,697.0,0.0,0.0,0.0,True,697.0,F,1127,P,5451,1,1
Europa,,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,212,S,5452,1,1
Earth,0.0,55 Cancri e,28.0,0.0,0.0,9.0,0.0,1114.0,5.0,False,1128.0,F,1044,S,5453,1,1
Mars,0.0,TRAPPIST-1e,,0.0,848.0,1497.0,2.0,0.0,0.0,False,2347.0,E,343,P,5454,1,1
Mars,0.0,55 Cancri e,13.0,0.0,9920.0,0.0,180.0,130.0,571.0,False,10801.0,E,344,P,5455,1,1
Earth,0.0,TRAPPIST-1e,39.0,0.0,0.0,1.0,0.0,739.0,0.0,False,740.0,F,1129,P,5457,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,980.0,7.0,0.0,False,987.0,E,351,S,5458,1,1
Europa,0.0,TRAPPIST-1e,38.0,0.0,0.0,347.0,0.0,1545.0,2187.0,False,4079.0,C,213,S,5459,1,1
